timestamp,temperature,co,co2,power,device
2025-10-25T11:16:50.449511,200.49671415301123,10.331440634333706,577.6176876667503,1749.8012636463168,oven
2025-10-25T11:17:50.449511,199.86173569882882,10.586736928742663,578.7929984736494,1748.9273523418906,oven
2025-10-25T11:18:50.449511,200.64768853810068,10.090510779351854,593.9313482214283,1762.2028289641771,oven
2025-10-25T11:19:50.449511,201.52302985640802,9.351584026022076,604.5768658605356,1739.2332087252898,oven
2025-10-25T11:20:50.449511,199.76584662527665,10.199843975876322,572.5249515727477,1742.374807608534,oven
2025-10-25T11:21:50.449511,199.7658630430508,9.674321553104086,595.0026982384837,1760.363028920725,oven
2025-10-25T11:22:50.449511,201.5792128155074,9.735691659125122,594.7375214348258,-816.2280717832745,oven
2025-10-25T11:23:50.449511,200.7674347291529,10.293182009377547,613.8833777820845,1759.005330773316,oven
2025-10-25T11:24:50.449511,199.53052561406506,10.619141535716818,596.1497818828714,1766.9943598300872,oven
2025-10-25T11:25:50.449511,200.54256004358595,10.010635788368031,603.8298898474093,1745.9820497305836,oven
2025-10-25T11:26:50.449511,199.53658230718753,10.154416506299482,601.4125714008746,1756.813623265753,oven
2025-10-25T11:27:50.449511,199.53427024642974,10.851107472317619,578.694335201928,1738.4630771866014,oven
2025-10-25T11:28:50.449511,200.24196227156602,10.120376589744284,607.6820721663174,1757.547332980678,oven
2025-10-25T11:29:50.449511,198.08671975534222,11.300841557090198,602.1539650545628,1751.9942398598678,oven
2025-10-25T11:30:50.449511,198.27508216748697,10.282754822815772,605.0826863967459,1754.7303828216022,oven
2025-10-25T11:31:50.449511,199.43771247075904,9.119618620422091,639.2623770643632,1743.5442792796462,oven
2025-10-25T11:32:50.449511,198.98716887966557,10.376670810552266,579.1588706050142,1733.3891658443283,oven
2025-10-25T11:33:50.449511,200.31424733259527,10.190579192441389,617.2469664976111,1755.032520647495,oven
2025-10-25T11:34:50.449511,199.0919759244788,10.644876377041372,597.1255248059964,1729.3659684752054,oven
2025-10-25T11:35:50.449511,198.5876962986647,10.336590675634978,602.8732890440301,1746.8264950775747,oven
2025-10-25T11:36:50.449511,201.46564876892157,9.930772008008113,599.5448775469875,1759.4118186641997,oven
2025-10-25T11:37:50.449511,199.77422369951347,9.387850881855318,595.7576366660196,1751.9189773587304,oven
