timestamp,temperature_C,CO_ppm,CO2_ppm,power_W
2025-10-25 11:30:53.693775,82.24308970273741,4.744946372780554,411.55245809410917,806.2010766129728
2025-10-25 11:31:03.693775,96.47753398071445,5.28639020393929,415.1424297447022,772.0097357058597
2025-10-25 11:31:13.693775,95.42943472746279,4.95756114836516,476.77239705873353,851.518829375984
2025-10-25 11:31:23.693775,92.67612080049945,5.195594738391435,392.53099125863645,757.1657755485762
2025-10-25 11:31:33.693775,94.62985066817177,5.09917341438622,415.03567641157923,798.6027138509049
2025-10-25 11:31:43.693775,92.72877134133454,5.231807613949351,448.9494617364322,791.7166756423453
2025-10-25 11:31:53.693775,96.39963233356283,4.772165405338728,426.4276578880951,799.0752796860651
2025-10-25 11:32:03.693775,90.93575473170448,5.495475010255604,430.8516968307905,776.7227832454053
2025-10-25 11:32:13.693775,94.1951634767944,5.82727968519491,436.39999593027693,785.9492852643062
2025-10-25 11:32:23.693775,87.69355877500611,4.918978584098477,426.42655879930135,806.1009245623843
2025-10-25 11:32:33.693775,88.58850154462912,5.251722823835598,449.8405950395875,797.6067100312664
2025-10-25 11:32:43.693775,96.2977221910738,5.847637859850715,444.6119323033145,830.3985334447209
2025-10-25 11:32:53.693775,92.89559232321234,4.754113075641612,448.82934731685884,804.8045749328093
2025-10-25 11:33:03.693775,91.32199145267627,4.933147728836754,421.10880410848057,807.1562855336807
2025-10-25 11:33:13.693775,88.57267583664581,4.924714925407796,465.3203204283587,783.567391070679
2025-10-25 11:33:23.693775,97.97389095490664,4.334052622529237,417.7631994070344,807.8529909864016
2025-10-25 11:33:33.693775,88.53650911532944,5.066025116840522,455.4056863725546,763.8470542954233
2025-10-25 11:33:43.693775,88.2017533448742,5.188257967099991,444.694603087916,813.0268226549936
2025-10-25 11:33:53.693775,89.19286956387,4.775392802340522,488.0186163501474,795.795339230119
2025-10-25 11:34:03.693775,88.66362815619904,5.050793892961998,433.9795357659414,808.3704129372294
2025-10-25 11:34:13.693775,76.15847383292444,4.405774856525691,443.90045991096133,819.1541164134246
2025-10-25 11:34:23.693775,90.525071601227,3.630725848608776,465.324409263693,747.3595919431734
2025-10-25 11:34:33.693775,89.89855090918702,4.540382979279521,447.7908385220491,788.0033518689365
2025-10-25 11:34:43.693775,85.83018711059107,5.224997686751599,421.30733055884275,832.8003379565184
2025-10-25 11:34:53.693775,89.89919558168997,6.154154925780939,491.7575086006599,783.4554762767112
2025-10-25 11:35:03.693775,88.05994197726083,4.503312418987558,416.2468540262405,806.1126784940435
2025-10-25 11:35:13.693775,92.86415316668331,5.694524233956804,453.35519883909217,818.734604691047
2025-10-25 11:35:23.693775,88.17918885242779,5.492626322663731,506.2713357557327,799.3273138405638
2025-10-25 11:35:33.693775,89.48581735236725,5.404354419156118,427.9928220886396,787.7374876063379
2025-10-25 11:35:43.693775,94.5952293162369,4.884259244553504,487.24523535358276,798.5110330772001
2025-10-25 11:35:53.693775,95.34643484171725,5.804629073715078,444.47638631948365,804.8112776144436
2025-10-25 11:36:03.693775,86.03807761902542,5.29425825947348,418.9578241983713,794.7305464623532
2025-10-25 11:36:13.693775,99.53714080243395,4.855651969863674,447.4325765689441,778.9445974107604
2025-10-25 11:36:23.693775,88.90022417702889,4.894973177486868,425.3354175050492,790.5439873986188
2025-10-25 11:36:33.693775,99.6660136527144,5.26030396974858,438.1060501515326,781.265345277107
2025-10-25 11:36:43.693775,99.53808932821437,4.992185010917517,435.7191379666587,816.8926905912831
2025-10-25 11:36:53.693775,88.90201224311629,5.360607369222948,472.55034776539316,809.3528013527597
2025-10-25 11:37:03.693775,86.72672710956128,4.730412004728759,423.8889426792791,790.954930707725
2025-10-25 11:37:13.693775,88.13696055158299,5.551735834960028,445.86462861281603,778.6837228288596
2025-10-25 11:37:23.693775,96.8665113842896,4.960298941304935,484.1461975467088,789.6805422570145
2025-10-25 11:37:33.693775,85.31423782911361,5.222738257135711,481.4030911499887,769.9874479902802
