timestamp,temperature_C,CO_ppm,CO2_ppm,power_W
2025-10-26 20:12:15.676134,185.6294743922514,9.84683709873121,637.8244402756462,1913.4194699193285
2025-10-26 20:12:25.676134,166.29090416607306,9.606499618347334,606.9913634466554,1986.5060539665596
2025-10-26 20:12:35.676134,177.45635514102162,10.782435123893904,621.2416395316782,2028.2482437847164
2025-10-26 20:12:45.676134,188.927796678248,9.34959694997792,617.2299882458777,1885.6798232573328
2025-10-26 20:12:55.676134,184.88101320767043,9.283561071889395,607.1933067658341,1998.4204125010356
2025-10-26 20:13:05.676134,160.39797702193144,8.960199072939364,649.9921782618084,2007.9116327483523
2025-10-26 20:13:15.676134,169.8517931305919,10.175340741631228,594.0123134409447,2040.1119809737759
2025-10-26 20:13:25.676134,164.9399019144585,9.442084952071593,557.3009621740824,2063.837890225132
2025-10-26 20:13:35.676134,177.69204266492483,12.134096735482078,544.0429751415895,1990.3674464219355
2025-10-26 20:13:45.676134,174.23585166230214,13.886957191410572,588.4684691763367,1959.7906331022134
2025-10-26 20:13:55.676134,177.8387689595481,10.977805711931515,605.7903993768138,2026.3696545293838
2025-10-26 20:14:05.676134,179.32672170992853,10.8611504346768,553.4894708304182,2041.2237109365367
2025-10-26 20:14:15.676134,163.31870211573582,11.305496705999504,595.1964407290657,1934.9725052575166
2025-10-26 20:14:25.676134,182.53843080613942,7.828591629843516,581.7379983415807,2004.6356659648307
2025-10-26 20:14:35.676134,172.9598461056124,12.314312835144584,606.1571963035236,1916.4607964051852
2025-10-26 20:14:45.676134,201.15077094877256,11.80721589801989,603.6878563868329,2031.3000430037712
2025-10-26 20:14:55.676134,187.43629777113028,10.224304584815336,610.0112362325532,1993.8793122909942
2025-10-26 20:15:05.676134,182.6334743795435,10.741418233218443,607.9849128387635,1998.480341278601
2025-10-26 20:15:15.676134,176.10029526131046,9.096032367759513,642.1636754988973,1930.3673687432708
2025-10-26 20:15:25.676134,183.80430803480243,9.363125846612167,542.0255260954253,2048.601074877448
2025-10-26 20:15:35.676134,183.75044331872755,8.638695053647885,619.7016275550491,2014.0272220306565
2025-10-26 20:15:45.676134,189.29464769807726,9.883177229280617,593.8649969356336,2131.373666145284
2025-10-26 20:15:55.676134,184.55683464455026,9.59928589115454,592.092455174565,1957.6478238541617
2025-10-26 20:16:05.676134,180.26617139871135,9.151684482218108,572.7068034873746,2001.0472200237639
2025-10-26 20:16:15.676134,181.2512688526834,9.455471819626368,574.7818304702326,2063.645883781602
2025-10-26 20:16:25.676134,174.90003716949712,9.274268306127025,597.9158455347767,2050.0667073547447
2025-10-26 20:16:35.676134,169.6273382831948,10.151440629759062,662.301499993584,2000.2963798871515
2025-10-26 20:16:45.676134,171.80875897766688,11.527055380842292,593.0615014249332,2037.638268524413
2025-10-26 20:16:55.676134,181.59229530604736,10.876725982930862,565.2593999148553,1973.362109294862
2025-10-26 20:17:05.676134,186.00299269496927,12.047690354166724,628.6763524755664,1928.3200112320199
2025-10-26 20:17:15.676134,165.34814361539011,9.97625365160906,587.6595259529074,1975.8850859486724
2025-10-26 20:17:25.676134,169.5235923995833,10.549545607593924,623.7128893798356,1931.4567100167253
2025-10-26 20:17:35.676134,178.44273394035136,9.873829640822038,618.3169369443458,1978.3507468180678
2025-10-26 20:17:45.676134,200.512240628133,11.16718245437066,627.279431815404,2017.7198515451855
2025-10-26 20:17:55.676134,173.24449706559662,9.737476179318513,596.519540701438,2003.81150627892
2025-10-26 20:18:05.676134,165.35388015483466,11.94164731988146,586.3089438806069,1968.3407872854805
2025-10-26 20:18:15.676134,193.8016840700027,9.734805802706667,595.3004951846921,1996.0767327512538
2025-10-26 20:18:25.676134,165.79740987709607,11.39106884741247,573.4727418292433,1974.592758716181
2025-10-26 20:18:35.676134,164.99474256847617,9.531735487364411,600.9068588604478,2054.773921981813
2025-10-26 20:18:45.676134,199.87414367816797,11.612695136137223,597.5749322559915,1969.3066504423157
2025-10-26 20:18:55.676134,190.2023122324603,10.141436186111838,569.2131356067143,1959.5229114504718
2025-10-26 20:19:05.676134,161.86706009158175,9.187038221030837,566.358726452295,1933.746334421734
2025-10-26 20:19:15.676134,189.09501021879146,11.872621419522181,618.822583822933,1965.1072083318245
2025-10-26 20:19:25.676134,193.50034065903407,8.717667211257405,631.9312789923067,1965.3044642799077
2025-10-26 20:19:35.676134,171.0064921048049,9.567535359237247,618.3977771681475,1950.6285763673352
